task,run,status,solved,cputime,walltime,memory_mb,policy_size,solve_time,translation_time,benchmark,set,domain,sub_domain,full_domain,instance
IJCAI_Floortile_06.yml,lpg_small,true,True,0.796425,0.8027817839756608,262.569984,24.0,0.3838279005140066,0.2431908138096332,"('IJCAI', 'Floortile', '', '06')",IJCAI,Floortile,,Floortile-,06
IJCAI_Floortile_06x.yml,lpg_small,false,False,79.75103,79.80470178462565,313.335808,,-1.0,0.2518719742074609,"('IJCAI', 'Floortile', '', '06x')",IJCAI,Floortile,,Floortile-,06x
IJCAI_Floortile_07.yml,lpg_small,true,True,2.371458,2.380675225518644,271.192064,82.0,1.9659439660608768,0.2415845617651939,"('IJCAI', 'Floortile', '', '07')",IJCAI,Floortile,,Floortile-,07
IJCAI_Floortile_07x.yml,lpg_small,false,False,1799.126875,1799.4827435687184,440.500224,,-1.0,0.2605121629312634,"('IJCAI', 'Floortile', '', '07x')",IJCAI,Floortile,,Floortile-,07x
IJCAI_Floortile_08.yml,lpg_small,false,False,1799.180984,1799.4634930798784,441.942016,,-1.0,0.2446913821622729,"('IJCAI', 'Floortile', '', '08')",IJCAI,Floortile,,Floortile-,08
IJCAI_Floortile_08x.yml,lpg_small,false,False,1799.096289,1799.4661934329197,465.608704,,-1.0,0.2469001710414886,"('IJCAI', 'Floortile', '', '08x')",IJCAI,Floortile,,Floortile-,08x
IJCAI_Floortile_09.yml,lpg_small,true,True,476.522783,476.5967094497755,370.077696,140.0,476.1825736388564,0.2400901149958372,"('IJCAI', 'Floortile', '', '09')",IJCAI,Floortile,,Floortile-,09
IJCAI_Floortile_09x.yml,lpg_small,false,False,1798.591148,1799.4695111131296,518.746112,,-1.0,0.2508097821846604,"('IJCAI', 'Floortile', '', '09x')",IJCAI,Floortile,,Floortile-,09x
IJCAI_Floortile_10-x.yml,lpg_small,false,False,1799.117429,1799.480527496897,456.077312,,-1.0,0.253239756450057,"('IJCAI', 'Floortile', '', '10-x')",IJCAI,Floortile,,Floortile-,10-x
IJCAI_Floortile_10.yml,lpg_small,false,False,1799.319791,1799.500208221376,370.368512,,-1.0,0.2431225478649139,"('IJCAI', 'Floortile', '', '10')",IJCAI,Floortile,,Floortile-,10
IJCAI_Floortile_11.yml,lpg_small,true,True,0.800255,0.8076705643907189,263.733248,52.0,0.3579299170523882,0.2556103114038706,"('IJCAI', 'Floortile', '', '11')",IJCAI,Floortile,,Floortile-,11
IJCAI_Floortile_12.yml,lpg_small,false,False,1799.315103,1799.4724619900808,467.689472,,-1.0,0.2510337065905332,"('IJCAI', 'Floortile', '', '12')",IJCAI,Floortile,,Floortile-,12
IJCAI_Floortile_13.yml,lpg_small,false,False,1799.31304,1799.4883523304015,477.761536,,-1.0,0.2596475193277001,"('IJCAI', 'Floortile', '', '13')",IJCAI,Floortile,,Floortile-,13
IJCAI_Floortile_14.yml,lpg_small,true,True,19.790541,19.806893911212683,324.820992,60.0,19.37195658590645,0.251740301027894,"('IJCAI', 'Floortile', '', '14')",IJCAI,Floortile,,Floortile-,14
IJCAI_Floortile_15-x.yml,lpg_small,false,False,325.83932,326.02660448197275,556.470272,,-1.0,0.274051982909441,"('IJCAI', 'Floortile', '', '15-x')",IJCAI,Floortile,,Floortile-,15-x
IJCAI_Floortile_15.yml,lpg_small,true,True,1.18831,1.1972395507618785,264.753152,70.0,0.7601719722151756,0.2653633877635002,"('IJCAI', 'Floortile', '', '15')",IJCAI,Floortile,,Floortile-,15
IJCAI_Floortile_16-x.yml,lpg_small,false,False,311.51105,311.6449839649722,465.05984,,-1.0,0.2709694439545274,"('IJCAI', 'Floortile', '', '16-x')",IJCAI,Floortile,,Floortile-,16-x
IJCAI_Floortile_16.yml,lpg_small,false,False,1799.16945,1799.4532128749415,467.685376,,-1.0,0.2626899825409055,"('IJCAI', 'Floortile', '', '16')",IJCAI,Floortile,,Floortile-,16
IJCAI_Floortile_17-x.yml,lpg_small,false,False,331.091754,331.35112336743623,556.232704,,-1.0,0.2780373422428965,"('IJCAI', 'Floortile', '', '17-x')",IJCAI,Floortile,,Floortile-,17-x
IJCAI_Floortile_17.yml,lpg_small,true,True,1.134105,1.1408326933160424,264.736768,68.0,0.7217374183237553,0.2522207237780094,"('IJCAI', 'Floortile', '', '17')",IJCAI,Floortile,,Floortile-,17
IJCAI_Floortile_18-x.yml,lpg_small,false,False,1799.232871,1799.4677058644593,508.534784,,-1.0,0.2704319460317492,"('IJCAI', 'Floortile', '', '18-x')",IJCAI,Floortile,,Floortile-,18-x
IJCAI_Floortile_18.yml,lpg_small,false,False,1799.199289,1799.4635473275555,472.285184,,-1.0,0.2573266122490167,"('IJCAI', 'Floortile', '', '18')",IJCAI,Floortile,,Floortile-,18
IJCAI_Floortile_19-x.yml,lpg_small,false,False,327.569708,327.81306025758386,556.249088,,-1.0,0.2764704432338476,"('IJCAI', 'Floortile', '', '19-x')",IJCAI,Floortile,,Floortile-,19-x
IJCAI_Floortile_19.yml,lpg_small,true,True,1.144647,1.1531814485788343,264.761344,78.0,0.716615037061274,0.2618872234597802,"('IJCAI', 'Floortile', '', '19')",IJCAI,Floortile,,Floortile-,19
IJCAI_Floortile_20-x.yml,lpg_small,false,False,930.486567,930.7660643244162,620.158976,,-1.0,0.2723941253498196,"('IJCAI', 'Floortile', '', '20-x')",IJCAI,Floortile,,Floortile-,20-x
IJCAI_Floortile_20.yml,lpg_small,false,False,1799.211528,1799.465618471615,467.759104,,-1.0,0.2611262947320938,"('IJCAI', 'Floortile', '', '20')",IJCAI,Floortile,,Floortile-,20
IJCAI_GluedBW_01.yml,lpg_small,true,True,0.748784,0.7585017504170537,261.59104,18.0,0.3272185856476426,0.2436117166653275,"('IJCAI', 'GluedBW', '', '01')",IJCAI,GluedBW,,GluedBW-,01
IJCAI_GluedBW_02.yml,lpg_small,true,True,0.75213,0.7598219448700547,261.574656,19.0,0.3540054308250546,0.2289369795471429,"('IJCAI', 'GluedBW', '', '02')",IJCAI,GluedBW,,GluedBW-,02
IJCAI_GluedBW_03.yml,lpg_small,true,True,1.468299,1.4750141436234117,267.706368,37.0,1.0749960169196129,0.2315480820834636,"('IJCAI', 'GluedBW', '', '03')",IJCAI,GluedBW,,GluedBW-,03
IJCAI_GluedBW_04.yml,lpg_small,false,False,18.051742,18.07001538667828,288.493568,,-1.0,0.2308001266792416,"('IJCAI', 'GluedBW', '', '04')",IJCAI,GluedBW,,GluedBW-,04
IJCAI_GluedBW_05.yml,lpg_small,true,True,13.316498,13.333322702907026,283.267072,24.0,12.922498651780188,0.2354079345241189,"('IJCAI', 'GluedBW', '', '05')",IJCAI,GluedBW,,GluedBW-,05
IJCAI_GluedBW_06.yml,lpg_small,false,False,483.921976,484.1963419020176,381.722624,,-1.0,0.2392974458634853,"('IJCAI', 'GluedBW', '', '06')",IJCAI,GluedBW,,GluedBW-,06
IJCAI_GluedBW_07.yml,lpg_small,true,True,65.244866,65.30312445480376,323.383296,25.0,64.88793362025172,0.2397715589031577,"('IJCAI', 'GluedBW', '', '07')",IJCAI,GluedBW,,GluedBW-,07
IJCAI_GluedBW_08.yml,lpg_small,false,False,487.74201,488.0293518016115,382.365696,,-1.0,0.2310890080407261,"('IJCAI', 'GluedBW', '', '08')",IJCAI,GluedBW,,GluedBW-,08
IJCAI_GluedBW_09.yml,lpg_small,false,False,140.134385,140.2528792694211,326.119424,,-1.0,0.2368911281228065,"('IJCAI', 'GluedBW', '', '09')",IJCAI,GluedBW,,GluedBW-,09
IJCAI_GluedBW_10.yml,lpg_small,false,False,206.575217,206.72372846864164,347.234304,,-1.0,0.2334644272923469,"('IJCAI', 'GluedBW', '', '10')",IJCAI,GluedBW,,GluedBW-,10
IJCAI_GluedBW_11.yml,lpg_small,false,False,361.678177,361.83942773379385,339.316736,,-1.0,0.2511813249439001,"('IJCAI', 'GluedBW', '', '11')",IJCAI,GluedBW,,GluedBW-,11
IJCAI_GluedBW_12.yml,lpg_small,false,False,168.33655,168.45663249492645,335.306752,,-1.0,0.2368083214387297,"('IJCAI', 'GluedBW', '', '12')",IJCAI,GluedBW,,GluedBW-,12
IJCAI_GluedBW_13.yml,lpg_small,false,False,432.136375,432.52886623423547,370.356224,,-1.0,0.2449414264410734,"('IJCAI', 'GluedBW', '', '13')",IJCAI,GluedBW,,GluedBW-,13
IJCAI_GluedBW_14.yml,lpg_small,false,False,499.150704,499.41525082383305,385.29024,,-1.0,0.2377177234739065,"('IJCAI', 'GluedBW', '', '14')",IJCAI,GluedBW,,GluedBW-,14
IJCAI_GluedBW_15.yml,lpg_small,false,False,376.746755,376.9793208241463,386.834432,,-1.0,0.2547245463356375,"('IJCAI', 'GluedBW', '', '15')",IJCAI,GluedBW,,GluedBW-,15
IJCAI_GluedBW_16.yml,lpg_small,false,False,234.420365,234.53980176895857,363.839488,,-1.0,0.2334396000951528,"('IJCAI', 'GluedBW', '', '16')",IJCAI,GluedBW,,GluedBW-,16
IJCAI_GluedBW_17.yml,lpg_small,false,False,293.097149,293.2288588192314,405.42208,,-1.0,0.2481081448495388,"('IJCAI', 'GluedBW', '', '17')",IJCAI,GluedBW,,GluedBW-,17
IJCAI_GluedBW_18.yml,lpg_small,false,False,244.400317,244.52229542471468,386.240512,,-1.0,0.2435623267665505,"('IJCAI', 'GluedBW', '', '18')",IJCAI,GluedBW,,GluedBW-,18
IJCAI_GluedBW_19.yml,lpg_small,false,False,524.756036,524.9601978985593,386.686976,,-1.0,0.2384984595701098,"('IJCAI', 'GluedBW', '', '19')",IJCAI,GluedBW,,GluedBW-,19
IJCAI_GluedBW_20.yml,lpg_small,false,False,295.772416,295.89381524082273,415.608832,,-1.0,0.257486067712307,"('IJCAI', 'GluedBW', '', '20')",IJCAI,GluedBW,,GluedBW-,20
IJCAI_Logistics-TrickyRing_01.yml,lpg_small,true,True,0.851038,0.8590313540771604,262.864896,45.0,0.4312165873125195,0.241707163862884,"('IJCAI', 'Logistics-TrickyRing', '', '01')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,01
IJCAI_Logistics-TrickyRing_02.yml,lpg_small,true,True,1.084015,1.0923143737018108,271.937536,43.0,0.6868570018559694,0.2324528647586703,"('IJCAI', 'Logistics-TrickyRing', '', '02')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,02
IJCAI_Logistics-TrickyRing_03.yml,lpg_small,true,True,0.660732,0.6683479212224483,262.475776,39.0,0.2601634385064244,0.2317365519702434,"('IJCAI', 'Logistics-TrickyRing', '', '03')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,03
IJCAI_Logistics-TrickyRing_04.yml,lpg_small,true,True,0.862056,0.8691182928159833,264.257536,43.0,0.4642389621585607,0.2332795402035117,"('IJCAI', 'Logistics-TrickyRing', '', '04')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,04
IJCAI_Logistics-TrickyRing_05.yml,lpg_small,true,True,0.977971,0.9854853488504888,268.92288,43.0,0.5680338758975267,0.233632911927998,"('IJCAI', 'Logistics-TrickyRing', '', '05')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,05
IJCAI_Logistics-TrickyRing_06.yml,lpg_small,false,False,3.874103,3.884678036905825,298.676224,,-1.0,0.2435153657570481,"('IJCAI', 'Logistics-TrickyRing', '', '06')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,06
IJCAI_Logistics-TrickyRing_07.yml,lpg_small,false,False,2.251838,2.2598751671612263,291.373056,,-1.0,0.2511959671974182,"('IJCAI', 'Logistics-TrickyRing', '', '07')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,07
IJCAI_Logistics-TrickyRing_08.yml,lpg_small,false,False,2.444104,2.4525285363197327,293.875712,,-1.0,0.2466347878798842,"('IJCAI', 'Logistics-TrickyRing', '', '08')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,08
IJCAI_Logistics-TrickyRing_09.yml,lpg_small,true,True,0.932343,0.9389693839475513,264.159232,41.0,0.5253017246723175,0.2370375320315361,"('IJCAI', 'Logistics-TrickyRing', '', '09')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,09
IJCAI_Logistics-TrickyRing_10.yml,lpg_small,false,False,1719.297145,1719.6002600919455,452.03456,,-1.0,0.2417120542377233,"('IJCAI', 'Logistics-TrickyRing', '', '10')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,10
IJCAI_Logistics-TrickyRing_11.yml,lpg_small,false,False,291.241525,291.3846702380106,419.209216,,-1.0,0.2372859045863151,"('IJCAI', 'Logistics-TrickyRing', '', '11')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,11
IJCAI_Logistics-TrickyRing_12.yml,lpg_small,false,False,152.787839,152.843990938738,370.184192,,-1.0,0.241278251633048,"('IJCAI', 'Logistics-TrickyRing', '', '12')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,12
IJCAI_Logistics-TrickyRing_13.yml,lpg_small,true,True,2.454078,2.462329083122313,280.71936,195.0,2.0533147929236293,0.2348030135035514,"('IJCAI', 'Logistics-TrickyRing', '', '13')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,13
IJCAI_Logistics-TrickyRing_14.yml,lpg_small,true,True,2.861578,2.869702889584005,290.312192,56.0,2.4355809912085533,0.2523291828110814,"('IJCAI', 'Logistics-TrickyRing', '', '14')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,14
IJCAI_Logistics-TrickyRing_15.yml,lpg_small,false,False,150.336573,150.39256154745817,375.701504,,-1.0,0.2561224307864904,"('IJCAI', 'Logistics-TrickyRing', '', '15')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,15
IJCAI_Logistics-TrickyRing_16.yml,lpg_small,true,True,8.176285,8.189202076755464,290.34496,34.0,7.764723439700901,0.2445345167070627,"('IJCAI', 'Logistics-TrickyRing', '', '16')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,16
IJCAI_Logistics-TrickyRing_17.yml,lpg_small,true,True,1178.550018,1178.7280383054167,432.959488,442.0,1178.305476184003,0.2365372739732265,"('IJCAI', 'Logistics-TrickyRing', '', '17')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,17
IJCAI_Logistics-TrickyRing_18.yml,lpg_small,true,True,0.649908,0.6568361418321729,261.9392,39.0,0.2439579619094729,0.238417474552989,"('IJCAI', 'Logistics-TrickyRing', '', '18')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,18
IJCAI_Logistics-TrickyRing_19.yml,lpg_small,true,True,1.12057,1.1282173916697502,274.931712,33.0,0.7110885754227638,0.2386452676728367,"('IJCAI', 'Logistics-TrickyRing', '', '19')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,19
IJCAI_Logistics-TrickyRing_20.yml,lpg_small,true,True,0.669646,0.6766691273078322,268.06272,26.0,0.2588087813928723,0.2377610467374324,"('IJCAI', 'Logistics-TrickyRing', '', '20')",IJCAI,Logistics-TrickyRing,,Logistics-TrickyRing-,20
IJCAI_Matching-BW_01.yml,lpg_small,true,True,0.609757,0.6187003999948502,261.230592,10.0,0.1942352298647165,0.242995373904705,"('IJCAI', 'Matching-BW', '', '01')",IJCAI,Matching-BW,,Matching-BW-,01
IJCAI_Matching-BW_02.yml,lpg_small,true,True,12.284361,12.295427304692566,274.751488,21.0,11.871941292658448,0.2409659149125218,"('IJCAI', 'Matching-BW', '', '02')",IJCAI,Matching-BW,,Matching-BW-,02
IJCAI_Matching-BW_03.yml,lpg_small,true,True,1.455487,1.4624760476872325,269.713408,26.0,1.0413614567369225,0.243186505511403,"('IJCAI', 'Matching-BW', '', '03')",IJCAI,Matching-BW,,Matching-BW-,03
IJCAI_Matching-BW_04.yml,lpg_small,true,True,7.645919,7.654675355181098,275.075072,37.0,7.224614407867193,0.2506947498768568,"('IJCAI', 'Matching-BW', '', '04')",IJCAI,Matching-BW,,Matching-BW-,04
IJCAI_Matching-BW_05.yml,lpg_small,true,True,6.169991,6.179809306748211,277.458944,182.0,5.748128574341536,0.2443643864244222,"('IJCAI', 'Matching-BW', '', '05')",IJCAI,Matching-BW,,Matching-BW-,05
IJCAI_Matching-BW_06.yml,lpg_small,false,False,5.18203,5.189810075797141,280.182784,,-1.0,0.2506351843476295,"('IJCAI', 'Matching-BW', '', '06')",IJCAI,Matching-BW,,Matching-BW-,06
IJCAI_Matching-BW_07.yml,lpg_small,false,False,17.95717,17.966862845234573,279.965696,,-1.0,0.2758519370108843,"('IJCAI', 'Matching-BW', '', '07')",IJCAI,Matching-BW,,Matching-BW-,07
IJCAI_Matching-BW_08.yml,lpg_small,false,False,19.517159,19.546825212426484,281.214976,,-1.0,0.2471551271155476,"('IJCAI', 'Matching-BW', '', '08')",IJCAI,Matching-BW,,Matching-BW-,08
IJCAI_Matching-BW_09.yml,lpg_small,false,False,2.76747,2.7729568956419826,275.70176,,-1.0,0.2459742166101932,"('IJCAI', 'Matching-BW', '', '09')",IJCAI,Matching-BW,,Matching-BW-,09
IJCAI_Matching-BW_10.yml,lpg_small,false,False,4.805462,4.812281860969961,291.848192,,-1.0,0.2494133440777659,"('IJCAI', 'Matching-BW', '', '10')",IJCAI,Matching-BW,,Matching-BW-,10
IJCAI_Matching-BW_11.yml,lpg_small,false,False,30.560586,30.572373519651592,309.702656,,-1.0,0.243220504373312,"('IJCAI', 'Matching-BW', '', '11')",IJCAI,Matching-BW,,Matching-BW-,11
IJCAI_Matching-BW_12.yml,lpg_small,false,False,4.098814,4.10623680986464,287.911936,,-1.0,0.2553387759253382,"('IJCAI', 'Matching-BW', '', '12')",IJCAI,Matching-BW,,Matching-BW-,12
IJCAI_Matching-BW_13.yml,lpg_small,false,False,3.414672,3.420661139301956,280.92416,,-1.0,0.2440888816490769,"('IJCAI', 'Matching-BW', '', '13')",IJCAI,Matching-BW,,Matching-BW-,13
IJCAI_Matching-BW_14.yml,lpg_small,false,False,4.119676,4.12679704464972,302.788608,,-1.0,0.2483903113752603,"('IJCAI', 'Matching-BW', '', '14')",IJCAI,Matching-BW,,Matching-BW-,14
IJCAI_Matching-BW_15.yml,lpg_small,false,False,8.230868,8.23685232643038,303.94368,,-1.0,0.2499610781669616,"('IJCAI', 'Matching-BW', '', '15')",IJCAI,Matching-BW,,Matching-BW-,15
IJCAI_Matching-BW_16.yml,lpg_small,false,False,9.643631,9.65082650911063,308.269056,,-1.0,0.2493977313861251,"('IJCAI', 'Matching-BW', '', '16')",IJCAI,Matching-BW,,Matching-BW-,16
IJCAI_Matching-BW_17.yml,lpg_small,false,False,4.128599,4.135200968943536,283.0336,,-1.0,0.2506335889920592,"('IJCAI', 'Matching-BW', '', '17')",IJCAI,Matching-BW,,Matching-BW-,17
IJCAI_Matching-BW_18.yml,lpg_small,false,False,10.225065,10.232716645114124,289.456128,,-1.0,0.2545146495103836,"('IJCAI', 'Matching-BW', '', '18')",IJCAI,Matching-BW,,Matching-BW-,18
IJCAI_Matching-BW_19.yml,lpg_small,false,False,7.326326,7.334012885577977,288.145408,,-1.0,0.2617414500564337,"('IJCAI', 'Matching-BW', '', '19')",IJCAI,Matching-BW,,Matching-BW-,19
IJCAI_Matching-BW_20.yml,lpg_small,false,False,13.548081,13.556597503833473,327.299072,,-1.0,0.258465995080769,"('IJCAI', 'Matching-BW', '', '20')",IJCAI,Matching-BW,,Matching-BW-,20
IJCAI_Woodworking_01.yml,lpg_small,true,True,7.217678,7.228572762571275,266.366976,73.0,6.700693664140999,0.3035586336627602,"('IJCAI', 'Woodworking', '', '01')",IJCAI,Woodworking,,Woodworking-,01
IJCAI_Woodworking_02.yml,lpg_small,true,True,9.942257,9.953212642110884,267.644928,96.0,9.47506253235042,0.2876344956457615,"('IJCAI', 'Woodworking', '', '02')",IJCAI,Woodworking,,Woodworking-,02
IJCAI_Woodworking_03.yml,lpg_small,false,False,1799.259608,1799.519327485934,411.684864,,-1.0,0.2861406290903687,"('IJCAI', 'Woodworking', '', '03')",IJCAI,Woodworking,,Woodworking-,03
IJCAI_Woodworking_04.yml,lpg_small,true,True,9.064547,9.07429971639067,266.805248,77.0,8.56986874062568,0.3224141355603933,"('IJCAI', 'Woodworking', '', '04')",IJCAI,Woodworking,,Woodworking-,04
IJCAI_Woodworking_05.yml,lpg_small,true,True,27.173918,27.19317197892815,283.25888,263.0,26.73358468618244,0.2817899221554398,"('IJCAI', 'Woodworking', '', '05')",IJCAI,Woodworking,,Woodworking-,05
IJCAI_Woodworking_06.yml,lpg_small,true,True,20.36274,20.377080334350467,275.57888,232.0,19.92040429264307,0.2838466297835111,"('IJCAI', 'Woodworking', '', '06')",IJCAI,Woodworking,,Woodworking-,06
IJCAI_Woodworking_07.yml,lpg_small,true,True,17.305443,17.319427420385182,273.85856,203.0,16.866874280385673,0.2772667398676276,"('IJCAI', 'Woodworking', '', '07')",IJCAI,Woodworking,,Woodworking-,07
IJCAI_Woodworking_08.yml,lpg_small,true,True,28.087379,28.10164027940482,280.772608,136.0,27.636066211387515,0.2809970024973154,"('IJCAI', 'Woodworking', '', '08')",IJCAI,Woodworking,,Woodworking-,08
IJCAI_Woodworking_09.yml,lpg_small,false,False,1799.222835,1799.495974291116,473.837568,,-1.0,0.2772640371695161,"('IJCAI', 'Woodworking', '', '09')",IJCAI,Woodworking,,Woodworking-,09
IJCAI_Woodworking_10.yml,lpg_small,false,False,1798.764648,1799.4950525313616,469.692416,,-1.0,0.2834533201530576,"('IJCAI', 'Woodworking', '', '10')",IJCAI,Woodworking,,Woodworking-,10
IJCAI_Woodworking_11.yml,lpg_small,false,False,1799.225891,1799.5039621414617,492.736512,,-1.0,0.2820455599576235,"('IJCAI', 'Woodworking', '', '11')",IJCAI,Woodworking,,Woodworking-,11
IJCAI_Woodworking_12.yml,lpg_small,false,False,1799.248535,1799.5032382356003,427.675648,,-1.0,0.2884843712672591,"('IJCAI', 'Woodworking', '', '12')",IJCAI,Woodworking,,Woodworking-,12
IJCAI_Woodworking_13.yml,lpg_small,false,False,190.260535,190.32547540497035,338.20672,,-1.0,0.2978682974353432,"('IJCAI', 'Woodworking', '', '13')",IJCAI,Woodworking,,Woodworking-,13
IJCAI_Woodworking_14.yml,lpg_small,false,False,657.791994,657.9333952488378,465.035264,,-1.0,0.2854364868253469,"('IJCAI', 'Woodworking', '', '14')",IJCAI,Woodworking,,Woodworking-,14
IJCAI_Woodworking_15.yml,lpg_small,false,False,1799.197031,1799.500086516142,574.865408,,-1.0,0.285395466722548,"('IJCAI', 'Woodworking', '', '15')",IJCAI,Woodworking,,Woodworking-,15
IJCAI_Woodworking_16.yml,lpg_small,false,False,1799.244697,1799.512157579884,583.446528,,-1.0,0.2919062077999115,"('IJCAI', 'Woodworking', '', '16')",IJCAI,Woodworking,,Woodworking-,16
IJCAI_Woodworking_17.yml,lpg_small,false,False,1799.268819,1799.5079008489847,531.423232,,-1.0,0.2833889136090874,"('IJCAI', 'Woodworking', '', '17')",IJCAI,Woodworking,,Woodworking-,17
IJCAI_Woodworking_18.yml,lpg_small,false,False,1799.279198,1799.5210235174743,515.547136,,-1.0,0.2937151473015547,"('IJCAI', 'Woodworking', '', '18')",IJCAI,Woodworking,,Woodworking-,18
IJCAI_Woodworking_19.yml,lpg_small,true,True,273.227523,273.27752133179456,375.99232,362.0,272.7865258995444,0.2862593308091163,"('IJCAI', 'Woodworking', '', '19')",IJCAI,Woodworking,,Woodworking-,19
IJCAI_Woodworking_20.yml,lpg_small,false,False,1798.844198,1799.496087600477,609.8944,,-1.0,0.2845994541421532,"('IJCAI', 'Woodworking', '', '20')",IJCAI,Woodworking,,Woodworking-,20
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_101.yml,lpg_small,false,False,1799.314488,1799.476040638052,392.617984,,-1.0,0.2711554504930973,"('SOCS', 'Blocks', 'CHN6-101', '101')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,101
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_11.yml,lpg_small,false,False,818.592487,818.902063133195,395.997184,,-1.0,0.2444364707916975,"('SOCS', 'Blocks', 'CHN6-101', '11')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,11
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_16.yml,lpg_small,false,False,1247.168362,1247.5242864517495,393.740288,,-1.0,0.2462684251368045,"('SOCS', 'Blocks', 'CHN6-101', '16')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,16
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_21.yml,lpg_small,false,False,908.322326,908.6441826829688,398.434304,,-1.0,0.2417712546885013,"('SOCS', 'Blocks', 'CHN6-101', '21')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,21
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_26.yml,lpg_small,false,False,992.217661,992.5539851300418,392.781824,,-1.0,0.2431217962875962,"('SOCS', 'Blocks', 'CHN6-101', '26')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,26
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_31.yml,lpg_small,false,False,929.062034,929.3798379730432,402.432,,-1.0,0.2446823064237833,"('SOCS', 'Blocks', 'CHN6-101', '31')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,31
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_36.yml,lpg_small,false,False,937.350419,937.5947189824656,385.88416,,-1.0,0.247530261054635,"('SOCS', 'Blocks', 'CHN6-101', '36')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,36
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_41.yml,lpg_small,false,False,861.868628,862.1584452437237,400.87552,,-1.0,0.2539393082261085,"('SOCS', 'Blocks', 'CHN6-101', '41')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,41
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_46.yml,lpg_small,false,False,1001.955482,1002.2641828656195,395.374592,,-1.0,0.2461613873019814,"('SOCS', 'Blocks', 'CHN6-101', '46')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,46
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_51.yml,lpg_small,false,False,978.516275,978.8169360551984,402.980864,,-1.0,0.2559866774827242,"('SOCS', 'Blocks', 'CHN6-101', '51')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,51
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_56.yml,lpg_small,false,False,939.699957,940.215087974444,412.48768,,-1.0,0.2531400080770254,"('SOCS', 'Blocks', 'CHN6-101', '56')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,56
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_6.yml,lpg_small,false,False,1424.419954,1424.7717259563506,382.025728,,-1.0,0.2397035211324691,"('SOCS', 'Blocks', 'CHN6-101', '6')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,6
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_61.yml,lpg_small,false,False,1799.174769,1799.4998772023246,419.868672,,-1.0,0.2639836892485618,"('SOCS', 'Blocks', 'CHN6-101', '61')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,61
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_66.yml,lpg_small,false,False,1149.755457,1150.0656163170934,406.994944,,-1.0,0.2663250025361776,"('SOCS', 'Blocks', 'CHN6-101', '66')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,66
SOCS_Blocks-DEADENDS-MOVABILITY_CHN6-101_71.yml,lpg_small,false,False,1246.46335,1246.790761922486,414.683136,,-1.0,0.2578143151476979,"('SOCS', 'Blocks', 'CHN6-101', '71')",SOCS,Blocks,CHN6-101,Blocks-CHN6-101,71
